298,565,742,783,894,1251,1724,2863,3366,3571,4027,4142,4785,5364,6155,6394,7301,7393,7538,7742,7810,7928,7945,8088,8095,8148,8175,8411,8612,8684,9062,9293,9462,9635,9782,9805,10019,10532,11332,11552,11908,12313,12321,12411,12521,12596,13024,13250,13700,13812,13873,13967,14088,14588,14597,15481,15782,15793,15853,15873,16050,16388,16923,17146,17426,17431
445,512,821,988,1096,1826,1858,2245,2420,2515,2524,2937,3608,3648,3824,3945,4062,4137,4316,4726,5196,5197,5694,5936,5958,6107,6237,6397,7492,8369,8494,8854,8952,9256,9502,9558,9681,9806,10115,10213,10266,10279,10362,10702,10824,10864,11092,12086,12125,12419,12960,13294,14054,14176,14223,14358,14440,14768,14785,15105,15331,15385,16097,16437,17258,17392
128,266,560,615,816,1202,1583,1616,1633,2389,2541,2563,2583,3274,3278,3423,3611,3670,4629,4742,4917,5086,5810,6173,6983,7043,7048,7566,7747,7936,8093,8129,8578,8827,8859,9020,9370,10148,10195,10398,10679,10771,11034,11092,11221,11386,11768,11918,12662,13133,13486,13557,13956,13979,14473,14548,14678,14836,15071,15768,15797,16199,16507,16594,17165,17302
684,755,794,821,1017,1213,1358,1619,2041,2296,2545,3149,4422,4524,5391,5847,6051,6313,7119,7204,7232,7341,7438,7476,7502,7687,8175,8470,9331,9431,9514,9850,9998,10832,11057,11407,11767,11945,12121,12187,12399,12482,12697,12735,13242,13383,13384,13492,13887,13914,14063,14332,15005,15018,15057,15159,15422,15476,15577,16129,16239,16618,16646,16889,17126,17199
191,354,956,1134,1238,2510,2731,2923,3035,3088,3115,3448,3709,4186,4234,4428,4552,4577,4677,4923,4951,5896,6321,6334,6718,6743,7031,7248,7251,7300,7314,7687,8164,8226,8327,9272,9406,9783,10181,10640,10878,10935,13268,13347,13676,13725,13771,14624,14650,14784,14863,14920,15228,15269,15465,15505,15597,15881,16091,16474,16527,16622,16811,17009,17187,17606
154,313,523,1069,1080,1616,2280,2465,2529,2597,2733,2756,2768,2857,2946,3325,3595,4039,4291,4455,4943,5828,6044,6405,6578,6628,7385,7940,7998,8432,8786,9006,9188,9236,9526,9542,9788,9833,9872,10312,10996,11241,11312,11736,11893,12442,12574,12602,12626,12677,12867,13272,13789,14085,14437,14602,14650,14716,14931,14970,15209,15247,15724,15910,17284,17615
354,553,763,905,985,1034,1555,1767,2377,2681,2981,3233,3276,3321,3541,4019,4324,4389,4408,4476,5208,5282,5473,5499,6399,6417,6482,6495,6676,6860,7139,7910,7990,8195,8368,8395,8478,8782,9281,9293,9950,10054,10367,10476,10612,10901,11818,11929,12497,12590,12595,13384,13568,13865,13918,14043,14455,14490,15591,15599,15826,16329,16452,17046,17061,17512
338,821,1103,1233,1924,2269,2389,3287,3385,3767,3839,3860,3883,4088,4268,4329,4381,4965,5243,5706,5708,5962,6550,6649,6878,7268,7877,7917,8266,8432,8581,8821,9089,9362,9653,9876,9887,10219,10333,11000,11282,11346,11624,11658,12263,12721,12814,13316,13713,13773,13875,14033,14540,14649,14854,14889,14986,15378,15751,15987,16360,17034,17236,17413,17507,17615
92,100,336,549,797,1311,1561,1656,2106,2615,2804,3819,4579,4617,4689,5221,5558,5802,5812,5946,6003,6140,6221,6769,7091,7362,7364,7439,7565,7678,7977,8028,8251,8266,8283,8351,8433,8469,9105,10036,10075,10230,10426,10457,10521,10573,10687,10738,10889,11168,11334,11443,12080,12146,12499,12922,13191,13601,13737,13769,14190,14796,15491,15756,15894,17596
37,95,160,791,1338,2059,2163,2734,2907,3258,3772,3798,3871,3950,3986,4214,4690,4841,4956,5044,5297,5617,5935,6122,6959,7525,7796,8254,8348,8445,8615,8692,8787,8869,9349,9626,9775,10153,10165,10258,10576,10683,10686,10701,10795,10802,10927,11030,11379,11435,12076,12223,12772,13642,13969,14305,14359,14443,14630,14707,14747,14748,14845,17005,17179,17489
971,1107,1401,1549,1587,2125,2193,2514,2561,3053,3326,3504,3563,3658,4026,4052,4427,4723,5575,5742,6314,6866,7221,7512,7684,7698,7727,8015,8109,8282,9018,9191,9965,10169,10448,10742,10917,10993,11143,11908,12039,12614,13037,14245,14256,14586,14617,14907,15008,15017,15321,15444,15543,15557,15876,15969,16008,16048,16329,16585,16636,16729,16811,17175,17237,17299
557,832,1056,1383,2119,2149,2514,2576,3401,3450,3840,4223,4499,4710,4760,4813,4921,4953,5151,5387,5395,5415,5582,5682,5836,6154,6175,6195,6470,7177,7391,7482,7572,7617,7991,8253,8258,8644,8914,8926,9312,9483,9944,9987,10344,10412,10849,11021,12429,13010,13479,13508,13685,13803,14037,14112,14202,14223,14227,14266,14807,15138,15191,15736,15911,16020
253,302,751,840,1174,1254,1259,1482,1594,2157,2845,3328,3527,3909,4022,4043,4076,4384,4461,4713,4721,4765,4821,4910,5550,5838,5950,6002,6379,6461,6464,7063,7292,8217,8638,9263,9282,9464,9799,10210,11189,11447,11756,11773,11971,12508,12717,13787,14097,14233,14440,14840,15081,15267,15687,15848,16098,16385,16613,16631,16921,17181,17402,17542,17610,17630
256,528,938,1102,1735,1867,2498,2730,2760,3093,3371,3390,3456,3540,3628,3646,3722,3959,4429,4663,4747,5046,5230,5233,5425,5600,5828,6169,6305,6345,6526,6743,6917,7321,7357,7380,7650,7651,7686,7716,7988,8395,8742,9002,9123,9640,9688,10005,10266,10368,10771,12114,13980,14535,14738,15000,15133,15156,15326,16215,16527,16666,16952,17029,17333,17411
654,793,1036,1864,2459,2733,3152,3329,3401,3421,3479,3552,4094,4401,4438,4582,4653,4845,5043,5442,5448,5485,5639,5978,6332,7274,7431,7996,8040,8256,8337,8416,8418,8503,8541,9357,9663,10189,10257,10276,10452,10490,10867,10921,11732,12100,12168,12837,13132,13430,13479,13658,13773,14117,14341,14367,14414,14637,14660,14891,15018,15441,15836,16018,17062,17568
345,1169,1430,1668,1900,1947,2008,2520,2784,2805,4349,4571,4684,4687,5023,5187,5317,5464,5620,5684,5820,5839,5844,6038,6156,7263,7424,7734,8504,8967,9037,9039,9266,9439,9732,9762,10243,10329,10406,10920,10926,10956,11630,11639,12295,12324,12329,13748,13992,14168,14281,14541,14629,14659,15438,15461,15586,15726,15782,16059,16091,16270,16975,17135,17417,17618
30,225,417,1225,1856,1889,1952,2232,2234,2502,2619,3390,3604,4139,5112,5555,5804,5997,6032,6456,7446,7506,7612,8168,8208,8594,8723,8728,8937,8989,9202,10314,10708,10731,11001,11550,11707,11739,12019,12020,12299,12302,12347,12827,13082,13287,13382,13587,13700,13702,13805,14276,14288,14338,14519,14520,14619,14856,15286,16110,16618,16717,16856,16872,17127,17593
199,1196,1248,1589,1697,2803,2888,3092,3100,3183,3197,3222,3998,4007,4088,4312,4561,5279,5520,5721,5795,5891,5944,6083,6656,6708,7257,7491,7880,8250,8837,8928,9078,9126,9237,9245,9521,10148,10221,10422,10631,10701,10772,11011,11866,12086,12099,12300,12553,12630,12750,13118,13387,14193,14260,14703,14925,14958,15606,15889,15900,16071,16523,16651,17247,17261
546,644,722,954,1201,1626,1718,1820,2150,2827,3703,4302,4607,4818,4872,4960,5143,5207,5439,6147,6683,6686,6865,6947,7034,7291,7354,7434,7542,7662,7681,8056,8199,8337,8359,8419,8794,8991,9357,9796,9944,10191,10260,10316,11280,11614,11678,12107,12209,12498,12749,12769,13192,13363,13570,13711,13809,14235,14516,15069,15795,16036,16072,16410,16804,17336
83,336,391,450,497,1298,1677,2024,2428,2608,2757,3010,3203,4196,4409,4492,4598,4679,4827,5085,5087,6535,6840,6882,6930,7638,8619,8683,9620,9630,9645,9755,10014,10049,10224,10368,10764,10890,11111,11280,11345,11472,11801,12204,12311,12392,12434,12541,12767,13016,14315,14900,14947,14973,15357,15392,15607,15928,16127,16162,16458,16482,16561,16608,16813,16854
62,243,372,712,1212,1618,1672,1900,1976,2216,2227,2605,2618,2655,3535,3548,3663,3956,4117,4201,4324,5371,5987,6029,6247,6356,6374,6376,6580,6816,6826,6878,7071,7206,8498,8749,9406,9455,9645,10908,11311,11319,11404,11983,12122,12259,12340,12591,12899,12964,13234,13256,13342,13347,13780,14197,14526,15063,15081,15499,15874,16736,17196,17211,17282,17331
242,259,326,499,576,894,1025,1256,1860,2308,2620,2664,2843,2849,2895,3181,3264,3291,3308,3936,3986,4739,4754,4771,5420,5461,5894,6537,6591,6979,7042,7236,7519,7667,7946,7954,9005,9052,9178,9246,9901,10221,10510,11010,11056,11262,11322,11738,11780,11876,12135,12336,12569,12621,13323,13327,14305,14979,15620,16093,16393,16894,17176,17321,17421,17449
232,306,441,678,968,1269,1327,1695,1769,1837,2156,2595,2690,3084,3450,3880,4055,4109,4206,4293,4338,4339,4551,4567,4608,4965,5093,5266,5621,6294,6324,6326,6507,6917,7004,7112,7315,7617,7679,8074,9065,9343,10084,10127,10559,11086,11810,11971,12004,12183,12821,12835,12917,12991,13320,13483,13982,15533,15902,16287,16391,16404,16540,17184,17517,17613
226,725,1008,1013,1404,1808,1982,2100,2250,2737,2785,3836,3884,3964,4296,4774,5691,6240,6266,6304,6417,6596,6761,7120,7437,7685,7727,7734,7745,7852,7919,8272,8326,8330,8527,9107,9436,10020,10148,10687,10999,11043,11575,11738,11935,12235,12330,12366,12757,12970,13821,14039,14113,14365,14593,14640,14806,15323,15452,15537,15892,15931,16021,16216,16645,17466
351,497,715,1612,2295,2379,3065,3132,3177,3408,3497,3864,3930,4023,4099,4313,4355,4428,4813,5469,5547,5612,7087,7122,7164,7402,7450,7486,7808,7848,8104,8364,8421,8698,8779,8784,8797,9680,10521,11120,11216,11405,11721,11811,12276,12900,13394,13871,13947,14195,14613,14650,14726,14968,14980,15107,15201,15587,15726,15997,16203,16235,16388,16640,16926,17165
25,975,1281,1476,1628,2064,2932,3213,3891,4583,4938,5049,5853,6004,6081,6145,6787,6957,7234,7570,7718,7967,8097,8268,8880,8965,9462,9565,9606,9629,9655,10319,10409,10601,10774,10856,11581,11643,11675,11871,12044,12249,12472,12728,13262,13331,13685,13984,14313,14333,14418,14518,14523,14644,14745,15044,15262,15298,15363,15518,15671,16631,16880,17128,17149,17235
154,439,619,1205,1709,1877,1978,1990,2042,2421,2506,2818,3184,3291,3733,3925,4009,4048,4507,4635,5045,5060,5213,5672,6066,6071,6274,6521,6523,6680,7096,7354,7566,7610,7698,7768,7986,8299,8340,8453,8915,8950,9074,9155,9589,9981,10372,10799,10852,10937,11470,12301,12562,12783,12793,13492,14454,14699,14747,14854,15380,16230,16916,17040,17180,17297
336,864,866,1083,1240,1482,1805,1922,2191,2243,2346,2520,3056,3504,3586,3761,4106,5227,5710,6400,6839,6873,6935,8074,8304,8540,8689,8785,9043,9362,9569,9586,9648,9689,9747,10011,10572,10873,10911,11116,11356,11475,12156,12399,12490,12611,13060,13249,13391,13392,13748,13950,14030,14669,15027,15051,15146,15179,15684,16049,16274,16432,16433,16514,17565,17644
239,848,1112,1137,1502,1580,1632,1949,2353,3009,3058,3342,3417,3450,3585,4396,4499,5124,5408,5412,5518,5690,6234,6251,6325,7053,7288,7694,7722,7939,8186,9029,9141,9251,9669,10211,10356,10496,10924,11170,11763,12084,12107,12840,12867,12986,13386,13823,14397,14486,14890,15025,15089,15444,15458,15581,15643,15853,15967,16020,16464,16961,17061,17151,17232,17263
1037,1144,1589,1754,1992,2017,2125,2386,2890,3449,3493,3710,4784,5066,5156,5695,5766,5828,5940,6177,6298,6575,7458,7630,7688,7993,8601,8667,8706,8942,8953,8987,9279,9428,9444,9489,9847,10234,10339,10884,11023,11160,11393,11901,12099,12256,12332,12553,12809,13099,13395,13668,13759,13921,14040,14054,14973,15092,15618,15789,16331,16499,16605,16635,17480,17605
308,403,650,808,973,1743,2002,2151,2536,2703,2930,3317,3878,4055,4684,4931,5001,5158,5229,5421,5608,5756,5962,6205,6395,6690,7225,7269,7405,7516,7550,8531,8960,9364,9433,9470,9653,9839,10055,10232,10512,10973,11593,11859,11893,11986,12336,12397,12659,13484,13628,13753,13776,14350,14452,14628,14787,15214,15224,15570,16205,16315,16399,16926,17024,17131
774,1015,1037,1493,1527,1684,1806,2220,2645,2672,3279,3454,3710,4104,4158,4487,4611,5022,5848,6076,6176,6294,6627,7144,7379,7647,7928,8228,8302,8632,8900,8971,9123,9142,9276,9464,9580,9796,9823,9919,10067,10174,10382,10434,10873,11177,11432,11569,11746,11762,12473,12543,12869,13291,13305,13326,13401,13872,14073,14188,15010,15471,16233,16471,16524,17529
1163,1272,1464,1494,1802,2219,2788,2817,2934,3079,3553,3602,3900,4037,4311,4348,4871,5289,5379,5535,5786,5915,6337,6658,6799,7297,7425,7438,8255,8525,8665,8742,9332,9614,9740,10052,10137,10687,10707,10732,10785,11417,11760,12206,12287,12497,12522,12784,12837,13885,13915,14009,14174,14214,14624,14669,14847,14950,15062,15582,16139,16219,17110,17152,17314,17431
929,1040,1116,1236,1540,2526,2610,2634,2722,3254,3338,3638,3891,4518,4798,4949,5446,5502,5765,5836,5952,6664,6908,7380,7519,7541,7633,7926,8237,8346,8656,8836,9207,9397,9484,9514,9590,10000,10021,10276,10304,10353,10506,10613,11799,12134,12189,12301,12481,12488,13088,13131,13382,13599,13838,14137,14299,14367,15146,15339,15552,15751,15883,16135,16957,17199
228,312,358,599,1291,1876,2003,2170,3326,3918,4153,4278,4319,4358,4969,4976,5631,5782,5910,6555,6654,6920,6927,7224,7456,7539,7633,7646,7659,7716,7814,8240,8696,9372,9684,9802,9904,9921,10022,10091,10283,10448,10749,11516,12282,13069,13433,13471,13555,14278,14304,14552,14806,14902,14948,15045,15345,15416,15460,15511,15743,16384,16387,16976,17090,17237
229,1851,2067,2111,2715,3218,3267,3806,3992,4005,4476,4842,4874,4916,5375,5532,5654,5936,6182,6186,6188,6520,6542,6594,6680,7095,7361,7936,8178,8225,8547,8694,8737,8817,9687,10206,10375,10458,10468,10753,11393,11609,11737,11762,11803,12182,12390,12486,12582,12704,12813,13090,13253,13260,13465,13643,14057,14080,14188,14224,15649,16909,17007,17313,17412,17445
359,364,367,1443,1493,1790,1822,1932,1999,2511,2544,2550,2986,3060,3333,3533,3720,3828,4087,4199,4254,4386,5678,5863,5947,6039,6202,6299,6570,6958,7156,7253,7961,8150,8254,8489,8882,8888,8958,9039,9187,9509,9544,9589,9799,9922,10542,11459,11830,11865,12282,12510,13413,13438,14557,14909,15355,15626,15722,15860,16458,16466,16943,17074,17207,17651
715,747,1060,1632,1816,1822,1848,1940,2326,2616,3015,3106,3293,3838,4031,4210,4303,4350,4989,5362,5459,5488,5646,5769,5927,6380,6672,6702,7213,7247,7788,7860,7982,8100,8759,8822,9198,9218,9410,9691,9797,10016,10133,10342,10492,10785,11147,11466,12003,12601,12749,13449,13503,13553,14846,15233,15237,15336,15553,15566,15624,15657,15993,16235,16482,16699
99,173,564,632,762,1737,1900,1944,2258,2270,2542,3192,3872,4032,4569,4629,5144,5202,5593,5609,5619,5802,6517,6648,6670,6748,7057,7159,7165,7245,7649,7926,8143,8537,8626,8673,8710,8848,9113,9286,9821,10025,10085,10092,10253,10293,10338,10689,11068,11596,11648,11909,12087,12659,12760,13116,13407,14535,14731,14812,15328,15689,16512,16900,16949,17200
82,254,937,1116,1296,1417,1941,2306,2866,2927,3603,3643,3889,4465,4745,4864,5058,5211,5361,5736,6010,6389,7076,7333,7403,7968,8608,8635,9158,9506,9578,10041,10086,10195,10560,10578,10901,11285,11441,11450,11612,11852,12094,12517,12707,12728,13155,13224,13332,14346,14413,14422,14538,15183,15964,16037,16187,16465,16523,16636,16833,17028,17145,17241,17387,17515
32,78,329,424,526,808,1068,1159,1573,1618,1685,1692,2806,2993,3448,3481,4503,4944,5080,5235,5653,5982,6154,6240,6421,6672,6972,7129,7417,7721,8063,8174,8196,8575,9566,9620,9633,10231,10454,10825,10935,11082,11324,11436,11564,11673,12164,12488,12714,13145,13270,13542,13644,13955,14156,14213,14604,14686,14898,14975,15462,15490,16234,16383,16510,17088
245,609,1489,1589,1654,1779,2244,2442,3256,3615,3722,3910,3942,4678,4907,4995,5213,5859,5952,6153,6473,6573,6600,6633,6738,6842,6876,7295,8049,8097,8655,8975,9148,9476,9599,9796,10210,10229,10824,11100,11262,11805,12200,12222,12317,12449,13119,13428,13512,13691,13699,13742,14572,14583,14875,15153,15752,15865,15880,16050,16317,16403,16672,16802,17564,17585
302,315,427,442,1037,1220,1461,1590,1859,1870,4397,4459,4610,4751,4792,4793,4885,5121,5165,5575,5664,6027,6042,6511,6526,6708,7216,7279,7357,7496,7909,8570,9071,9243,9290,9633,9724,9780,9844,9872,9876,9905,10038,10365,10636,10673,11070,11368,11837,11844,12422,13313,13794,14031,14181,14359,14551,15160,15327,15724,15830,16142,16728,16837,16922,17120
708,777,837,854,923,946,1256,1924,2309,2400,2482,2591,3079,3119,3251,3312,3344,3551,3762,4193,4517,4772,5009,5369,5602,5917,7242,7680,7905,8147,8569,8682,8767,9140,9422,9537,9587,9714,10063,10330,10638,10923,11752,11771,11804,11945,12085,12280,12369,12518,12534,12541,12828,12940,12998,14172,14406,14548,14839,15066,15509,16214,16288,16630,17062,17318
29,198,493,1009,1359,1387,1394,1800,2054,2279,2451,2484,2998,3773,3823,4024,4493,5317,5592,5619,5784,6014,6156,7107,7272,7767,7856,8175,8258,8316,8446,8515,8724,8815,9041,9068,9212,9241,9607,9972,10232,10473,10614,10748,12135,12243,12545,12550,12889,13194,13215,13357,13815,13839,14696,15016,15339,15406,15835,15896,16234,16271,16769,16889,17042,17419
181,282,349,796,850,883,889,915,1300,1800,1981,2594,2667,2786,3237,3373,4427,5271,5419,5610,5699,6559,6796,6851,7183,7525,8074,8347,8787,9037,9189,9260,9383,9390,9648,10296,10366,10556,10640,10782,10849,11643,11731,11870,12008,12387,13132,13293,13438,14020,14245,14402,14657,14728,14738,14808,14915,15725,15770,16164,16179,16670,16795,16811,17284,17408
12,387,763,1081,1270,1451,1729,1793,2182,2287,3172,3475,3527,3891,3939,4506,4753,5293,5436,5471,5786,6366,6483,6808,6920,7095,7117,7315,7668,8080,8131,8465,8952,9110,9339,9624,10033,10164,11136,11184,11395,11749,11988,12302,12663,12691,12716,12948,13411,13736,13953,14872,14925,14990,15144,15440,15645,15693,15747,16422,16495,16713,16830,17058,17238,17597
190,504,1393,1428,1503,1827,2187,2313,2449,2894,3184,3477,3889,4021,4031,4489,4525,4858,5213,5240,5605,5801,5931,6305,6445,6560,6764,7095,7648,7728,7890,7973,8126,8223,8256,8814,8847,8853,9217,9585,10138,10498,11298,11349,11513,12328,12341,12398,12465,13249,13428,13471,13479,13788,14017,14534,14752,15337,15727,15927,16039,16097,16557,17446,17578,17643
43,973,1083,1098,1158,1230,1398,1616,2512,2789,2880,2928,3156,4308,4609,4971,5008,5994,6059,6894,7127,7530,7577,7739,7942,8332,8613,10578,10847,11410,11545,11895,12158,12169,13013,13115,13490,14058,14106,14147,14178,14225,14521,14547,14645,14925,15140,15172,15230,15460,15621,15710,15946,16194,16232,16233,16468,16553,16583,16638,16829,16978,17126,17133,17189,17280
246,313,409,484,487,676,807,1002,1262,1345,2064,2145,2161,2261,2440,2635,2836,2999,3071,3831,3842,3978,4505,4735,4814,4864,5440,6057,6651,6671,6735,7034,7166,8098,8636,8724,9095,9219,9258,9312,9561,9594,10070,10086,10220,10264,10728,11354,11547,11787,12496,12625,12805,12882,13174,14789,15030,15102,15131,15390,15812,16088,16341,16813,17096,17578
230,299,649,655,2665,2765,2842,2942,3001,3026,3557,3640,3828,4265,4465,4712,4757,4969,5081,5732,6056,6094,6103,6195,7059,7084,7247,7294,7721,7968,8046,8178,8352,8592,8689,8912,8964,8968,9127,9318,9944,10574,10764,11040,11234,11842,11900,11909,12041,12242,13414,14222,14435,14809,14824,14846,14892,15228,15311,15394,15596,15805,15934,16255,16671,17160
311,313,318,786,1065,1083,1930,3608,3693,3747,3956,4303,4395,4458,4818,5167,5619,5663,6494,6519,6703,6835,6910,6911,6957,7060,7237,7365,7393,8098,8686,9474,9578,9724,11068,11256,11403,11518,11963,12414,12731,12897,12930,12976,12997,13015,13476,13694,13964,14035,14262,14317,14438,14456,14516,14881,14975,15219,15594,15618,15963,16395,16731,16782,17121,17597
810,1029,1051,1052,1518,1802,2157,2456,2473,2558,2854,2919,4020,4643,4817,4885,4977,5055,5147,5483,5637,5745,6581,6744,7533,8111,8778,9111,9430,9907,9924,10095,10349,10796,11194,11480,11770,11981,11989,12076,12217,12259,12639,12681,12693,13014,13341,14119,14209,14474,14567,14849,15192,15392,15645,15833,15884,15970,16005,16218,16393,16599,16761,17143,17526,17626
165,744,815,1082,1499,1914,1985,2390,2428,3106,3563,3729,3800,3861,4392,4521,5313,5900,6012,6470,6732,6826,7101,7145,7367,7809,8027,8205,8777,9116,9122,9224,9376,9464,9719,9973,10008,10151,10340,10417,11060,11451,11779,12603,12876,12891,13215,13354,13374,13453,13537,13611,13785,14223,14345,14573,14733,15052,15757,15863,16063,16243,16999,17187,17551,17637
34,332,790,933,1107,1402,1407,1785,1863,2022,2723,3222,3334,3412,3465,3468,3757,4206,4241,4722,5034,5354,5754,5760,6651,7119,7216,7578,7683,7733,7918,8467,8502,8577,8607,8667,8868,9702,9933,10063,10468,10516,10988,11056,11278,12304,12686,12799,13355,13752,13884,13979,14065,14130,14731,15052,15220,15531,15569,15775,15897,16415,16426,16772,17123,17586
26,481,1112,1142,1271,1593,1788,1822,1965,2785,2797,3051,3122,3405,3902,4044,4116,4285,5144,6092,6132,6233,6636,6995,7074,7125,7491,7614,7874,8215,8282,8325,8352,8677,8685,8862,8980,9007,9340,9398,9781,9905,10239,10321,10322,10586,11039,11257,11532,11618,12209,12306,12385,12482,12503,12523,12690,13217,14222,15217,15639,15717,16065,16379,16814,17476
123,679,951,1131,1209,1250,1480,1579,1824,2074,2288,2444,2537,2606,2732,2905,3383,3805,4189,4516,4571,5440,5717,5957,5958,6419,6556,7230,7663,7683,8013,8462,8884,9424,9560,10037,10132,10160,10397,10946,10956,11296,11337,11463,11643,12011,12472,12539,13276,13890,13973,14265,14396,14508,14852,14875,15082,15440,15689,15692,16136,16328,16455,16644,16797,17318
198,539,997,1997,2456,2503,2549,2780,3053,3645,3694,3698,4381,4430,5172,5323,5349,5461,5689,5878,5884,6115,6203,6369,6531,6814,6820,7009,7590,8705,8933,9156,9319,9547,9595,9629,9663,9798,9998,10086,10163,10182,10224,10541,10931,10947,10978,12143,12203,12633,12826,13369,13437,13486,13604,13871,14162,14734,14750,15104,15374,15614,15794,15972,16531,16900
16,25,271,285,362,422,1320,1419,1681,1683,2158,2373,2484,3037,3141,3680,3693,3835,3868,4557,4918,5036,5071,5381,5496,5530,5674,5975,6003,6017,6367,6567,6696,7271,7640,7698,8866,9465,9550,9820,9973,10340,10751,11150,11193,11215,11263,11298,11862,12530,12660,13070,13464,13735,13829,14278,14809,15297,15526,15727,15798,16599,16855,16861,17242,17513
1027,1038,2065,3317,3322,3863,3875,3996,4381,4471,4535,4712,4806,4966,5328,5398,5557,5841,6115,6121,6574,6631,6852,7324,7341,7763,7948,7999,8013,8259,8346,8509,8787,8948,10158,10974,11116,11418,11894,12202,12253,13059,13159,13366,13651,13810,13882,14204,14326,14614,15198,15384,15484,15575,15689,15857,16054,16097,16195,16201,16518,16920,17029,17036,17281,17587
374,706,949,1350,1705,2006,2672,3495,4299,4336,4466,4525,4763,4990,5053,5165,5504,5534,6712,6797,7261,7389,7732,7749,7919,7921,7932,8047,8049,8156,8384,8428,8521,8827,8868,9112,9979,10034,10252,10985,11172,11274,11575,12856,12948,13084,13090,13223,13557,13602,13748,13809,14006,14019,14512,14517,14674,14935,15240,16566,16604,16706,16727,17083,17350,17412
803,904,1377,1607,1951,2211,2484,2564,2701,2906,3072,3377,3762,3847,4556,4590,4707,4780,5903,5920,6318,6862,6930,7135,7320,7523,7562,8245,8999,9028,9136,9367,9728,9761,10553,11223,11803,12193,12482,12726,12736,12955,13062,13085,13280,13491,13622,13661,13977,14448,14468,15037,15676,16031,16086,16144,16160,16240,16717,16932,17270,17301,17307,17356,17454,17657
2,163,747,940,998,1010,1139,1332,1988,2455,2651,2979,2996,3025,3127,3219,3520,3958,4154,4466,4893,5085,5086,5123,5388,6144,6402,6459,6584,6965,6978,7020,7028,7066,7164,7568,7606,7911,8031,8687,8994,10236,10360,10679,10789,10819,10866,11114,11187,11588,12820,13098,13128,13491,13837,14219,14249,14423,14441,14460,15530,15662,15803,16339,17168,17489
895,1516,1576,1600,1776,1865,1972,2225,2988,3762,3815,4077,4327,4345,4443,5168,5203,5242,5244,5305,6018,6093,6438,6491,6974,7046,7224,7245,7369,7634,7785,7983,8678,8780,9019,9319,9734,9758,10256,10289,10430,10725,11193,11459,11463,11644,11815,12103,12305,12366,14018,14559,15197,15670,15767,16320,16443,16791,17261,17360,17404,17408,17432,17437,17556,17589
343,415,1073,1264,2002,2208,2360,2417,2472,2523,2645,3040,3082,3647,3685,4165,4306,4465,4485,4617,4818,4835,5307,5548,5970,6013,6520,6812,6897,7069,7654,7952,8342,8403,8604,8612,8939,9521,9674,10228,10270,10462,11830,11841,12089,12381,12389,12893,13348,13365,13573,13579,13705,13992,14727,15439,15496,15831,15844,16007,16716,16893,16952,17254,17300,17310
25,125,313,563,597,767,989,1248,1575,2141,2160,2291,2400,3017,4225,4320,4465,4990,5707,5774,5925,5966,6035,6190,6368,6379,6504,6565,6640,6797,6958,7867,7930,7938,8167,8494,8527,8564,8666,8671,8803,10945,11043,11082,11842,11863,11972,11977,11996,12065,12266,12785,12826,12872,14264,14842,14864,14903,15090,15307,15388,15683,15772,16160,16633,16872
336,373,944,1047,1055,1254,1836,2433,2539,2787,2848,3032,3370,3696,3888,4098,4292,4358,4646,4755,5196,5208,5216,5581,5684,6195,6377,6949,7150,7262,7298,7697,8143,8145,8450,8535,8818,8842,9168,9548,10018,10127,10165,10344,10491,10823,10933,11127,11345,11507,11855,11966,12030,12411,12654,12888,13430,13932,14003,14716,14817,15107,15237,15484,15566,16697
22,320,380,387,590,656,708,1009,1037,1638,1718,1847,1905,1982,3189,3266,3272,3288,4229,4304,4393,4597,5098,5294,5296,5547,5872,5919,6173,6276,6682,6769,6911,7022,7211,7509,7611,7660,8053,8621,8800,9107,9167,9203,9626,10328,10333,10861,10986,12126,13012,13056,13233,13319,13379,14949,15047,16002,16208,16322,16361,16897,16931,17280,17327,17379
57,239,302,958,1312,1431,1440,1683,1882,1913,1947,2433,2664,3112,3178,3369,3555,4045,4047,4234,4245,4495,4660,4900,5090,5096,5645,5772,6770,7068,7499,7565,7667,7751,7813,8146,8568,8878,9320,9362,9820,9891,10002,10770,10874,10973,11284,11622,11655,12057,12336,12410,12509,13968,13997,15607,15829,15971,16428,16670,16876,16956,17014,17174,17212,17383
947,950,962,1153,1398,1532,1555,1649,1818,1865,2050,2491,2581,2594,2784,2876,3263,3851,4199,4232,4735,4791,5016,5107,5574,5627,5907,6647,6676,6789,7760,7801,7806,8582,8891,9363,9434,10194,10258,10978,11074,11321,11372,11392,11863,12540,12797,13170,13365,13699,13832,13999,14475,14545,14635,14915,15139,15439,15719,15847,16117,16156,16257,16387,16746,16919
418,629,1017,1082,1191,1515,1645,1854,2270,2774,3010,3034,3151,3213,3658,3948,3955,3987,4468,4848,5321,5348,5744,6001,6276,6342,6355,6635,6688,6708,6955,7122,7459,8384,8588,8618,8981,9480,9568,9952,10185,10299,10716,11129,11679,11768,12112,12507,12561,12683,12850,12918,13104,13166,13191,13473,13485,13714,13782,14528,14708,15347,15398,17063,17330,17559
